type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,11852,6,6.0,71112,0.7074645497621999,0.7564979480164159,0.73342175066313
C,11852,4,7.0,82964,0.697779372999435,0.761969904240766,0.720569210866753
C,11852,5,7.0,82964,0.7047197562410545,0.7496580027359782,0.732620320855615
C,11852,6,7.0,82964,0.7061861088788801,0.7414500683994528,0.7374149659863946
C,11852,4,8.0,94816,0.7055691398358486,0.7387140902872777,0.7377049180327869
C,11852,5,8.0,94816,0.7036634243525137,0.7523939808481532,0.7304116865869854
C,11852,6,8.0,94816,0.7021200046876832,0.7510259917920656,0.7290836653386454
C,11852,4,9.0,106668,0.700032938384197,0.7359781121751026,0.7319727891156462
C,11852,5,9.0,106668,0.7007498295841854,0.7373461012311902,0.7323369565217391
C,11852,6,9.0,106668,0.7004388175023095,0.7305061559507524,0.734525447042641
C,11852,4,10.0,118520,0.7039319939145846,0.7140902872777017,0.7457142857142857
C,11852,5,10.0,118520,0.7009503787867789,0.7099863201094391,0.7435530085959885
C,11852,6,10.0,118520,0.696850126892284,0.7346101231190151,0.728629579375848
